group	y
1	0.727272727272727
2	0.727272727272727
3	0.727272727272727
4	0.727272727272727
5	0.727272727272727
6	0.727272727272727
7	0.727272727272727
8	0.727272727272727
9	0.727272727272727
10	0.727272727272727
11	0.727272727272727
12	0.727272727272727
13	0.727272727272727
14	0.727272727272727
15	0.727272727272727
16	0.727272727272727
17	0.727272727272727
18	0.727272727272727
19	0.727272727272727
20	0.727272727272727
21	0.727272727272727
22	0.727272727272727
23	0.727272727272727
24	0.727272727272727
25	0.727272727272727
26	0.727272727272727
27	0.727272727272727
28	0.727272727272727
29	0.727272727272727
30	0.727272727272727
31	0.727272727272727
32	0.727272727272727
33	0.727272727272727
34	0.727272727272727
35	0.727272727272727
36	0.727272727272727
37	0.727272727272727
38	0.636363636363636
39	0.636363636363636
40	0.636363636363636
41	0.636363636363636
42	0.636363636363636
43	0.636363636363636
44	0.636363636363636
45	0.636363636363636
46	0.636363636363636
47	0.636363636363636
48	0.636363636363636
49	0.636363636363636
50	0.545454545454545
51	0.545454545454545
52	0.545454545454545
53	0.545454545454545
54	0.545454545454545
55	0.545454545454545
56	0.545454545454545
57	0.545454545454545
58	0.545454545454545
59	0.545454545454545
60	0.545454545454545
61	0.545454545454545
62	0.545454545454545
63	0.545454545454545
64	0.545454545454545
65	0.545454545454545
66	0.636363636363636
67	0.636363636363636
68	0.636363636363636
69	0.636363636363636
70	0.636363636363636
71	0.636363636363636
72	0.727272727272727
73	0.727272727272727
74	0.727272727272727
75	0.727272727272727
76	0.818181818181818
77	0.818181818181818
78	0.818181818181818
79	0.818181818181818
80	0.818181818181818
81	0.818181818181818
82	0.818181818181818
83	0.818181818181818
84	0.818181818181818
85	0.909090909090909
86	0.909090909090909
87	0.909090909090909
88	0.909090909090909
89	0.909090909090909
90	0.909090909090909
91	0.909090909090909
92	0.909090909090909
93	0.909090909090909
94	0.909090909090909
95	0.909090909090909
96	0.909090909090909
97	0.909090909090909
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	0.909090909090909
108	0.909090909090909
109	0.909090909090909
110	0.909090909090909
111	0.909090909090909
112	0.818181818181818
113	0.818181818181818
114	0.818181818181818
115	0.818181818181818
116	0.818181818181818
117	0.818181818181818
118	0.818181818181818
119	0.818181818181818
120	0.727272727272727
121	0.727272727272727
122	0.727272727272727
123	0.636363636363636
124	0.636363636363636
125	0.636363636363636
126	0.636363636363636
127	0.636363636363636
128	0.636363636363636
129	0.636363636363636
130	0.636363636363636
131	0.636363636363636
132	0.636363636363636
133	0.636363636363636
134	0.545454545454545
135	0.545454545454545
136	0.545454545454545
137	0.545454545454545
138	0.545454545454545
139	0.545454545454545
140	0.545454545454545
141	0.636363636363636
142	0.636363636363636
143	0.636363636363636
144	0.727272727272727
145	0.727272727272727
146	0.727272727272727
147	0.727272727272727
148	0.727272727272727
149	0.727272727272727
150	0.727272727272727
151	0.727272727272727
152	0.727272727272727
153	0.727272727272727
154	0.818181818181818
155	0.727272727272727
156	0.727272727272727
157	0.727272727272727
158	0.727272727272727
159	0.727272727272727
160	0.818181818181818
161	0.818181818181818
162	0.818181818181818
163	0.818181818181818
164	0.818181818181818
165	0.818181818181818
166	0.818181818181818
167	0.818181818181818
168	0.909090909090909
169	0.909090909090909
170	0.909090909090909
171	0.818181818181818
172	0.818181818181818
173	0.818181818181818
174	0.818181818181818
175	0.818181818181818
176	0.818181818181818
177	0.818181818181818
178	0.818181818181818
179	0.818181818181818
180	0.818181818181818
181	0.818181818181818
182	0.818181818181818
183	0.818181818181818
184	0.818181818181818
185	0.818181818181818
186	0.818181818181818
187	0.818181818181818
188	0.818181818181818
189	0.818181818181818
190	0.818181818181818
191	0.818181818181818
192	0.818181818181818
193	0.818181818181818
194	0.818181818181818
195	0.818181818181818
196	0.818181818181818
197	0.818181818181818
198	0.818181818181818
199	0.818181818181818
200	0.818181818181818
201	0.363636363636364
202	0.363636363636364
203	0.363636363636364
204	0.363636363636364
205	0.363636363636364
206	0.363636363636364
207	0.363636363636364
208	0.363636363636364
209	0.363636363636364
210	0.363636363636364
211	0.363636363636364
212	0.363636363636364
213	0.363636363636364
214	0.363636363636364
215	0.363636363636364
216	0.363636363636364
217	0.363636363636364
218	0.363636363636364
219	0.363636363636364
220	0.363636363636364
221	0.363636363636364
222	0.363636363636364
223	0.363636363636364
224	0.363636363636364
225	0.363636363636364
226	0.363636363636364
227	0.363636363636364
228	0.363636363636364
229	0.363636363636364
230	0.363636363636364
231	0.363636363636364
232	0.363636363636364
233	0.363636363636364
234	0.363636363636364
235	0.363636363636364
236	0.363636363636364
237	0.454545454545455
238	0.454545454545455
239	0.454545454545455
240	0.454545454545455
241	0.454545454545455
242	0.454545454545455
243	0.454545454545455
244	0.454545454545455
245	0.454545454545455
246	0.454545454545455
247	0.454545454545455
248	0.454545454545455
249	0.454545454545455
250	0.454545454545455
251	0.454545454545455
252	0.454545454545455
253	0.454545454545455
254	0.454545454545455
255	0.454545454545455
256	0.454545454545455
257	0.454545454545455
258	0.454545454545455
259	0.454545454545455
260	0.454545454545455
261	0.454545454545455
262	0.454545454545455
263	0.454545454545455
264	0.454545454545455
265	0.454545454545455
266	0.454545454545455
267	0.454545454545455
268	0.454545454545455
269	0.454545454545455
270	0.454545454545455
271	0.454545454545455
272	0.454545454545455
273	0.454545454545455
274	0.454545454545455
275	0.545454545454545
276	0.545454545454545
277	0.545454545454545
278	0.545454545454545
279	0.545454545454545
280	0.545454545454545
281	0.545454545454545
282	0.545454545454545
283	0.545454545454545
284	0.545454545454545
285	0.636363636363636
286	0.636363636363636
287	0.636363636363636
288	0.636363636363636
289	0.636363636363636
290	0.636363636363636
291	0.636363636363636
292	0.727272727272727
293	0.727272727272727
294	0.727272727272727
295	0.727272727272727
296	0.727272727272727
297	0.727272727272727
298	0.818181818181818
299	0.818181818181818
300	0.818181818181818
301	0.818181818181818
302	0.818181818181818
303	0.818181818181818
304	0.818181818181818
305	0.818181818181818
306	0.818181818181818
307	0.818181818181818
308	0.818181818181818
309	0.818181818181818
310	0.818181818181818
311	0.818181818181818
312	0.727272727272727
313	0.727272727272727
314	0.727272727272727
315	0.727272727272727
316	0.727272727272727
317	0.727272727272727
318	0.727272727272727
319	0.727272727272727
320	0.727272727272727
321	0.727272727272727
322	0.727272727272727
323	0.727272727272727
324	0.727272727272727
325	0.727272727272727
326	0.727272727272727
327	0.727272727272727
328	0.727272727272727
329	0.727272727272727
330	0.727272727272727
331	0.727272727272727
332	0.727272727272727
333	0.727272727272727
334	0.727272727272727
335	0.727272727272727
336	0.727272727272727
337	0.727272727272727
338	0.727272727272727
339	0.727272727272727
340	0.727272727272727
341	0.636363636363636
342	0.636363636363636
343	0.727272727272727
344	0.727272727272727
345	0.727272727272727
346	0.727272727272727
347	0.727272727272727
348	0.727272727272727
349	0.727272727272727
350	0.727272727272727
351	0.818181818181818
352	0.818181818181818
353	0.818181818181818
354	0.818181818181818
355	0.818181818181818
356	0.818181818181818
357	0.818181818181818
358	0.818181818181818
359	0.818181818181818
360	0.818181818181818
361	0.818181818181818
362	0.818181818181818
363	0.818181818181818
364	0.818181818181818
365	0.818181818181818
366	0.818181818181818
367	0.818181818181818
368	0.818181818181818
369	0.818181818181818
370	0.818181818181818
371	0.909090909090909
372	0.909090909090909
373	0.909090909090909
374	0.909090909090909
375	0.909090909090909
376	0.909090909090909
377	0.909090909090909
378	0.909090909090909
379	0.909090909090909
380	0.909090909090909
381	0.909090909090909
382	0.909090909090909
383	0.909090909090909
384	0.909090909090909
385	0.909090909090909
386	0.909090909090909
387	0.909090909090909
388	0.909090909090909
389	0.909090909090909
390	0.909090909090909
391	0.909090909090909
392	0.909090909090909
393	0.909090909090909
394	0.909090909090909
395	0.909090909090909
396	0.909090909090909
397	0.909090909090909
398	0.909090909090909
399	0.909090909090909
400	0.909090909090909
401	0.636363636363636
402	0.636363636363636
403	0.636363636363636
404	0.636363636363636
405	0.636363636363636
406	0.636363636363636
407	0.636363636363636
408	0.636363636363636
409	0.636363636363636
410	0.636363636363636
411	0.636363636363636
412	0.636363636363636
413	0.636363636363636
414	0.636363636363636
415	0.636363636363636
416	0.636363636363636
417	0.636363636363636
418	0.636363636363636
419	0.636363636363636
420	0.636363636363636
421	0.636363636363636
422	0.636363636363636
423	0.636363636363636
424	0.636363636363636
425	0.636363636363636
426	0.636363636363636
427	0.636363636363636
428	0.636363636363636
429	0.636363636363636
430	0.636363636363636
431	0.636363636363636
432	0.636363636363636
433	0.636363636363636
434	0.636363636363636
435	0.636363636363636
436	0.636363636363636
437	0.545454545454545
438	0.454545454545455
439	0.454545454545455
440	0.454545454545455
441	0.454545454545455
442	0.454545454545455
443	0.454545454545455
444	0.454545454545455
445	0.454545454545455
446	0.454545454545455
447	0.454545454545455
448	0.454545454545455
449	0.454545454545455
450	0.363636363636364
451	0.363636363636364
452	0.363636363636364
453	0.363636363636364
454	0.363636363636364
455	0.363636363636364
456	0.363636363636364
457	0.363636363636364
458	0.363636363636364
459	0.363636363636364
460	0.363636363636364
461	0.363636363636364
462	0.363636363636364
463	0.363636363636364
464	0.363636363636364
465	0.272727272727273
466	0.181818181818182
467	0.181818181818182
468	0.181818181818182
469	0.181818181818182
470	0.181818181818182
471	0.0909090909090909
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0.0909090909090909
482	0.0909090909090909
483	0.0909090909090909
484	0.0909090909090909
485	0.0909090909090909
486	0.0909090909090909
487	0.0909090909090909
488	0.0909090909090909
489	0.0909090909090909
490	0.0909090909090909
491	0.0909090909090909
492	0.0909090909090909
493	0.0909090909090909
494	0.0909090909090909
495	0.0909090909090909
496	0.0909090909090909
497	0.0909090909090909
498	0.0909090909090909
499	0.0909090909090909
500	0.0909090909090909
501	0.0909090909090909
502	0.0909090909090909
503	0.0909090909090909
504	0.0909090909090909
505	0.0909090909090909
506	0.0909090909090909
507	0.181818181818182
508	0.181818181818182
509	0.181818181818182
510	0.181818181818182
511	0.181818181818182
512	0.181818181818182
513	0.181818181818182
514	0.181818181818182
515	0.181818181818182
516	0.181818181818182
517	0.181818181818182
518	0.181818181818182
519	0.181818181818182
520	0.0909090909090909
521	0.181818181818182
522	0.181818181818182
523	0.181818181818182
524	0.181818181818182
525	0.181818181818182
526	0.181818181818182
527	0.272727272727273
528	0.272727272727273
529	0.272727272727273
530	0.272727272727273
531	0.272727272727273
532	0.272727272727273
533	0.272727272727273
534	0.363636363636364
535	0.363636363636364
536	0.363636363636364
537	0.363636363636364
538	0.363636363636364
539	0.363636363636364
540	0.363636363636364
541	0.363636363636364
542	0.363636363636364
543	0.454545454545455
544	0.545454545454545
545	0.545454545454545
546	0.636363636363636
547	0.636363636363636
548	0.636363636363636
549	0.636363636363636
550	0.636363636363636
551	0.727272727272727
552	0.727272727272727
553	0.727272727272727
554	0.727272727272727
555	0.727272727272727
556	0.727272727272727
557	0.727272727272727
558	0.727272727272727
